3397985,"Lleberia, Raúl",,,
3397995,"Llergo, Carlos",,,
3398022,"Llidó, Ramón",,,
3398024,"Llinás, Joan",,,
3398036,"Llopis, Jesús",,,
3398037,"Llopis, Jordi",,,
3398048,"Llorens, Gemma",,,
3398052,"Llorente, Juan",,,
3398121,"Lloyd, Joan",,,
3398212,"Lluch, Alejandro",,,
3398214,"Lluró, Joan",,,
3398363,"Lobatón, Beatriz",,,
3398867,"Lofti, Mohamed",,,
3399229,"Lollobrigida, Anna",,,
3399357,"Lombardo, Tita",,"Mexico City, Distrito Federal, Mexico",6 June 1956
3399933,"Loof, Mauricio",,,
3400029,"Loper, Gai",,,
3400045,"Lopes, Cláudia",,,
3400454,"Lopez, Zoraida",,,
3400496,"Loquines, Jorge",,,
3400634,"Lorente, Fernando",,,
3400673,"Lorenz, Juanjo",,,
3400743,"Lorenzo, Marta",,,
3400745,"Lorenzo, Mayra",,,
3400820,"Lorite, Pedro",,,
3400873,"Losada, Antonio",,"Terrassa, Barcelona, Catalonia, Spain",1969
3400874,"Losada, Carlos",,,
3400968,"Loth, Stan",,,
3401053,"Loubens, Nathalie",,,
3401201,"Louis, Jacqueline",,,
3401383,"Lovari, Luigina",,,
3401396,"Lovatelli, Carla",,,
3401692,"Lovis, Alain",,,
3402114,"Loyo, Susana",,,
3402126,"Loza, Elena",,,
3402162,"Lozano, Elena",,,
3402163,"Lozano, Elisa",,,
3402165,"Lozano, G. Pekas",,,
3402174,"Lozano, Juan Carlos",,,
3402178,"Lozano, Marcelo",,,
3402182,"Lozano, Mauricio",,,
3402465,"Lucarini, Enzo",,,
3402472,"Lucas, Agustín",,,
3402689,"Lucero, Mario",,,
3402706,"Lucha, Cayetano",,,
3402741,"Luciano, José",,,
3402773,"Lucisano, Federica",,,
3402924,"Ludovicy, Claude",,,
3403281,"Luke, Patricia",,,
3403472,"Luna, Alicia",,,
3403522,"Luna, Pepa",,,
3403523,"Luna, Rafael",,,
3403955,"Lupo, Marshall",,,
3403979,"Luque Quero, Manuel",,,
3403983,"Luque, Javier",,,
3403984,"Luque, Paloma",,,
3404316,"Luvisotti, Roberto",,,
3404377,"Luzzi, Francisco",,,
3405181,"Lázaro, Carlos",,,
3405182,"Lázaro, Francisco",,,
3405187,"Lázaro, Álex",,,
3405269,"López Amor, Jaime",,,
3405272,"López Barreiro, Mario",,,
3405285,"López de Munain, Ana",,,
3405287,"López Di Toto, Nicolás",,,
3405289,"López Frelijj, Rodrigo",,,
3405291,"López Gelzer, Elsa",,,
3405304,"López López, Pedro",,,
3405305,"López Martínez, Jesús",,,
3405318,"López Rossi, Raúl",,,
3405328,"López Sánchez, Javier",,,
3405337,"López, Alfonso",,,
3405346,"López, Aurelio",,,
3405348,"López, Belén",,,
3405352,"López, Carlos",,,
3405358,"López, Carmen",,,
3405364,"López, César",,,
3405366,"López, David",,,
3405368,"López, Diego",,,
3405372,"López, Eduardo",,,
3405374,"López, Enrique",,,
3405376,"López, Enrique",,,
3405377,"López, Ernesto",,,
3405379,"López, F.",,,
3405382,"López, Fernando",,,
3405383,"López, Fernando",,,
3405387,"López, Francisco",,,
3405394,"López, Gustavo",,,
3405399,"López, Isabel",,,
3405400,"López, Isabel",,,
3405403,"López, J. Ramón",,,
3405408,"López, Joaquín",,,
3405409,"López, Joaquín",,,
3405413,"López, Josep Maria",,,
3405414,"López, José",,,
3405415,"López, José Luis",,,
3405421,"López, Laura",,,
3405432,"López, Manuel",,,
3405450,"López, Miguel Ángel",,,
3405451,"López, Miguel Ángel",,,
3405474,"López, René",,,
3405479,"López, Rosa",,,
3405483,"López, Sergio",,,
3405487,"López, Tania",,,
3405500,"López-Murtra, A.",,,
3405827,"Mabromata, Catalina",,,
3405842,"Mac Closkey, Deidre",,,
3405928,"Macarenas, Cristina",,,
3406338,"Maceda, José",,,
3406355,"Maceiras, Cady",,,
3406539,"Machado, Patricia",,,
3406549,"Machain, Xavier",,,
3406577,"Machi, Carlos",,,
3406621,"Macho, Eduardo",,,
3406683,"Maciejko, Ewa",,,
3406691,"Maciel, Ramón",,,
3406859,"Mackay, Christina",,,
3407221,"MacLean, Christine",,,
3407942,"Madrazo, Ignacio",,,
3407973,"Madrid, Sergio",,"Madrid, Madrid, Spain",23 February 1973
3407977,"Madrid, África",,,
3407985,"Madrigal, José",,,
3408223,"Mafera, Aldo",,,
3408245,"Maffulli, Marcos",,,
3408603,"Magna-Schneid, Florence",,,
3408631,"Magner, Sandrine",,,
3409101,"Mahler, Laura",,,
3409406,"Mailand-Hansen, Nanna",,,
3409718,"Majo, Toni",,,
3410171,"Malatesta, Cinzia",,,
3410176,"Malatesta, Mirella",,,
3410285,"Maldonado, José María",,,
3410290,"Maldonado, Luis",,,
3410510,"Malinovca, Alberto",,,
3410581,"Malla, José",,,
3410623,"Malles, Marta",,,
3410682,"Mallin, Betty Martin",,"Massachusetts, USA",25 October 1931
3411150,"Mamede, Tó",,,
3411184,"Mampaso, Cristina",,,
3411185,"Mampaso, Javier",,,
3411340,"Manasanch, Natalia",,,
3411363,"Mancebo, Amparo",,,
3411388,"Manchón, Manuel F.",,,
3411423,"Mancini, Luciano",,,
3411441,"Mancino, Domenico",,,
3411666,"Mandron, Véronique",,,
3411773,"Mangada, Ana",,,
3412015,"Manili, Loredana",,,
3412272,"Mann, Manuel",,,
3412522,"Manning, Steve",,,
3412735,"Mansell, Lilene",,"Beaver Falls, Pennsylvania, USA",4 August 1944
3412794,"Mansilla, Carmen",,,
3412812,"Manso, Natxo",,,
3412995,"Manus, Mario",,,
3413046,"Manzano, María Luz",,,
3413052,"Manzanos, Gregorio",,,
3413399,"Marce, Margarita",,,
3413437,"Marcello, John M.",,,
3413644,"Marcia, M. José",,,
3413729,"Marconi, Walter",,,
3413746,"Marcos, Oriol",,,
3413796,"Marcus, Andrew B.",,,
3413975,"Mares, Elena",,,
3414000,"Maretic, Zelko",,,
3414006,"Marfa, María C.",,,
3414125,"Margolis, Therese",,,
3414133,Margot,,,
3414176,"Mari, Virginia",,,
3414268,"Maric, Cecilia",,,
3414286,"Marie, Frederique Françoise",,,
3414336,"Marimón, Anna",,,
3414379,"Marin, Octavio",,,
3414380,"Marin, Pepi",,,
3414390,"Marin-Celibert, Myriam",,,
3414434,"Marinero, Cristina",,,
3414490,"Marino, Aurelio",,,
3414543,"Marinov, Aleksandr",,,
3414611,"Maris de Porcelana, Stella",,,
3414634,"Mariscal, Isabel",,,
3414660,"Marié, Karin",,,
3414665,"Mariñas, Rafael",,,
3415049,"Marks, Rebeca",,,
3415352,"Maroto, Roberto",,,
3415358,"Marotta, Gaia",,"Rome, Lazio, Italy",7 February 1972
3415417,"Marqueríe, Claire",,,
3415418,"Marqueríe, Fernando",,,
3415558,"Marqués, María del Carmen",,,
3415598,"Marras, Franco",,,
3415706,"Marsala, Michele",,,
3415768,"Marsetti, Graziella",,,
3415822,"Marsh, Jason",,,
3415883,"Marsh-Edwards, Nadine",,"Birmingham, West Midlands, England, UK",1963
3415947,"Marshall, Dawn",,,
3416254,"Martel, Guillermo",,,
3416275,"Marteleur, Nadine",,,
3416287,"Martell, Miara",,,
3416309,"Martello, Rodolfo",,,
3416372,"Marti, Jeanne Marie",,,
3416395,"Martija, José",,,
3416471,"Martin, Benjamin",,,
3416567,"Martin, Cristina",,,
3416944,"Martin, Marco",,,
3417291,"Martinelli, Barbara",,,
3417555,"Martinez, Jose",,,
3417651,"Martinez, Pablo",,,
3417862,"Martins, Lina",,Portugal,9 November 1966
3417865,"Martins, Lizete",,,
3417959,"Martorell, María Dolores",,,
3417970,"Martos, Rafael",,,
3417971,"Martos, Sergio",,,
3418027,"Martí, Gloria",,,
3418030,"Martí, José Miguel",,,
3418031,"Martí, Octavio",,,
3418037,"Martín Gómez, Amparo",,,
3418039,"Martín Montolíu, Jaime",,,
3418040,"Martín Pérez, Teresa",,,
3418046,"Martín, Ana S.",,,
3418049,"Martín, David",,,
3418050,"Martín, Diego",,,
3418053,"Martín, Francisco Javier",,,
3418057,"Martín, Javier",,,
3418061,"Martín, José Julio",,,
3418067,"Martín, Lucía",,,
3418071,"Martín, Marta",,,
3418074,"Martín, María F.",,,
3418075,"Martín, Mauri",,,
3418076,"Martín, Miguel Ángel",,,
3418082,"Martín, Sara",,,
3418087,"Martín, Ágata",,,
3418091,"Martínez Barranco, Unai",,,
3418094,"Martínez Calvo, Javier",,,
3418095,"Martínez de Aguirre, José Manuel",,,
3418105,"Martínez Ramos, Carlos",,,
3418106,"Martínez Rebé, Carmen",,"Madrid, Spain",7 February 1963
3418107,"Martínez Reche, Antonio",,,
3418110,"Martínez Roque, Antonio",,,
3418134,"Martínez, Begoña",,,
3418135,"Martínez, Blai",,,
3418145,"Martínez, César",,,
3418146,"Martínez, César",,,
3418148,"Martínez, Daniel",,,
3418150,"Martínez, Daniel",,,
3418152,"Martínez, Eduardo",,,
3418155,"Martínez, Esther",,,
3418160,"Martínez, Francisco",,,
3418163,"Martínez, Gema",,,
3418169,"Martínez, Héctor",,,
3418171,"Martínez, Ignacio",,,
3418185,"Martínez, Jon",,,
3418187,"Martínez, Jordi",,,
3418194,"Martínez, Josep",,,
3418198,"Martínez, José Luis",,,
3418199,"Martínez, Juan",,,
3418205,"Martínez, Julián",,,
3418208,"Martínez, Laura",,,
3418222,"Martínez, Manolo",,,
3418226,"Martínez, Marc Aureli",,,
3418236,"Martínez, Marta",,,
3418237,"Martínez, María Carmen",,,
3418239,"Martínez, María del Carmen",,,
3418246,"Martínez, Mayte",,,
3418249,"Martínez, Mónica",,,
3418250,"Martínez, Nacho",,,
3418256,"Martínez, Octavi",,,
3418263,"Martínez, Patricia",,,
3418268,"Martínez, Pilar",,,
3418269,"Martínez, Ramón",,,
3418276,"Martínez, Roger",,"Barcelona, Spain",11 July 1969
3418286,"Martínez, Silvia",,,
3418289,"Martínez, Sílvia",,,
3418290,"Martínez, Tere",,,
3418296,"Martínez, Ángel",,,
3418297,"Martínez, Óscar",,,
3418513,"Marzabal, Gloria",,,
3418564,"María, Jesús de",,,
3418571,"Marín, Eva",,,
3418574,"Marín, Francesc",,,
3418578,"Marín, Nori",,,
3418584,"Mas, Arlette",,,
3418661,"Mascarenhas, Cristina",,,
3418705,"Masclans, Àngels",,,
3418752,"Masferrer, Emma",,,
3418856,"Masllorens, David",,,
3419202,"Masset, Jo",,,
3419414,"Masters, Stephen",,,
3419441,"Masto, Luigi del",,,
3419623,"Masó, Luisa",,,
3419625,"Masó, Paloma",,,
3419646,"Mata, Maite",,,
3419648,"Mata, María José",,,
3419774,"Mateo, Manuel",,,
3419775,"Mateo, Patxi",,,
3419782,"Mateos, Encarna",,,
3419789,"Mateos, Jesús",,,
3419790,"Mateos, Juan Carlos",,,
3419794,"Mateos, Myriam",,,
3419796,"Mateos, Zacarias",,,
3419817,"Mateu, Georgina",,,
3420008,"Mathias, Juan M.",,,
3420043,"Mathieu, Anne",,,
3420052,"Mathieu, François",,,
3420146,"Mathy, Isabelle",,,
3420293,"Matos, Francisco",,,
3420326,"Matousova, Vera",,"Prague, Czechoslovakia (now Czech Republic)",25 November 1957
3420832,"Mattar, William",,,
3420840,"Mattei, Andrea",,,
3420848,"Mattei, Maurizio",,,
3420969,"Matthews, Damia",,,
3420994,"Matthews, Eric",,,
3421215,"Mattingly, Karen",,,
3421384,"Matz, Lisbet",,,
3421406,"Matías Herrero, Juan Mauricio",,,
3421545,"Maurel, Damien",,,
3422139,"Maycar, Montse",,,
3422322,"Mayersohn, Paul",,,
3422448,"Mayne, Ana",,,
3422526,"Mayor, Ignacio",,,
3422618,"Maza, Chusa",,,
3422621,"Maza, María Jesús",,,
3422759,"Mazza, Laura",,,
3422893,"Mbengue, Almamy",,,
3424036,"McClean, Jennie",,,
3424288,"McCollough, Brita",,,
3424571,"McCormick, Judd",,,
3424836,"McCreadie, Laura",,,
3424913,"McCue, Ian",,,
3425155,"McDarby, Terrie",,,
3425203,"McDermott, Margarita",,,
3426004,"McFarlane, Kathryn",,,
3426134,"McGeachan, Suzanne",,,
3427046,"McHenry, Douglas W.",,,
3427347,"McKain, John",,,
3428775,"McMillan, Micharl",,,
3429021,"McNamara, Gabrielle",,,
3429298,"McNulty, Karen",,,
3429607,"McShane, Gina",,,
3429981,"Means, Maggie",,,
3430158,"Medem, Ana",,,
3430187,"Mediavilla, Ana",,,
3430250,"Medina, Francisco",,"Rostock, Germany",30 January 1977
3430272,"Medina, José",,,
3430278,"Medina, Juan Roman",,,
3430318,"Medina, Rodolfo",,,
3430326,"Medina, Soledad",,,
3430334,"Medina, Ángel",,,
3430390,"Medrano de Torre, Rocío",,,
3430673,"Megido, Begoña",,,
3430674,"Megino, Amaia",,,
3430766,"Mehmedalija, Trako",,,
3431091,"Meireles, Marina",,,
3431428,"Melgosa, Rebeca",,,
3431451,"Melian, Victoria",,,
3431513,"Melián, Mila",,,
3431559,"Mellen, Chase",,,
3431638,"Mellor, David",,,
3431904,"Melús, Fernando",,,
3432089,"Mendes, Hamilton",,,
3432194,"Mendiola, José Miguel",,,
3432201,"Mendiri, Mayte",,,
3432268,"Mendoza, Eduardo",,,
3432281,"Mendoza, Francisco",,,
3432295,"Mendoza, Irma",,,
3432326,"Mendoza, Letícia",,,
3432352,"Mendoza, Miguel",,,
3432353,"Mendoza, Miguel J.",,,
3432422,"Menegotti, Bruno",,,
3432492,"Mengibar, Celia",,,
3432506,"Menichini, Alfio",,,
3432544,"Menkes, Samuel",,,
3432736,"Menéndez, Juan Ramón",,,
3432755,"Mera, Alberto",,,
3432954,"Merci, Maria Luisa",,,
3432957,"Merci, Marisa",,,
3433002,"Merconchini, Jose",,,
3433114,"Mergulhão, Jorge",,,
3433149,"Merino, Begoña",,,
3433156,"Merino, Juani",,,
3433160,"Merino, Pablo",,,
3433250,"Merlin, Sofía",,,
3433533,"Mertínez, Inma",,,
3433675,"Mesonero-Romanos, Rocío",,,
3433868,"Mestres, José María",,,
3434370,"Meyer, Nicolás",,,
3435163,"Michelson, Lillian",,,21 June 1928
3435187,"Michiels, Flore",,,
3435346,"Middleton, Dorothy",,,
3435994,"Milanesi, Patricia",,"Buenos Aires, Argentina",19 August 1958
3436599,"Miller, Bob",,,
3436689,"Miller, Cheryl",,,
3437023,"Miller, Jeff T.",,,
3437759,"Millhen, Marc",,,
3437764,"Millican, Allison A.",,,
3438139,"Millán, Manolo",,,
3438180,"Milne, Sheila Fraser",,,
3438692,"Minguillón, Isabel",,,
3439066,"Miranda, Concha V.",,,
3439112,"Miranda, Manrique",,,
3439113,"Miranda, Marcia",,,
3439137,"Miranda, Sergio",,,
3439163,"Miras, Joaquín",,,
3439210,"Miret, Félix",,,
3439321,"Miró, Francisco",,,
3439322,"Miró, Marta",,,
3439470,"Misik, Robert Alexander",,,
3440221,"Mitrani, Roberto",,,
3440950,"Mobili, Fabio",,,
3440992,"Mochales, Carlos",,,
3441415,"Mohamed, Daril",,,
3441650,"Moirano, Alfredo",,,
3441748,"Mokrane, Patrick",,"Paris, France",
3441849,"Molet, Isabel",,,
3441856,"Molfese, Prospero",,,
3441876,"Molina, Agustín",,,
3441881,"Molina, Antonio",,,
3441887,"Molina, Bárbara",,,
3441889,"Molina, Cecilia",,,
3441907,"Molina, Gerardo",,,
3441916,"Molina, Jesús",,,
3441939,"Molina, Miguel",,,
3441980,"Molinero, Custodio",,,
3441991,"Moliné, Cecilia",,,
3441992,"Moliné, Joaquín",,,
3442002,Molière,,"Paris, France",c. 15 January 1622
3442390,"Moncedero, Juan",,,
3442567,"Monge, Montse",,,
3442653,"Monje, Marini",,,
3442654,"Monje, Miguel",,,
3442745,"Monpierre, Martine",,,
3442750,"Monreal, Maria",,,
3442815,"Monros, Geppe",,,
3442952,"Montalverne, Julio",,,
3442967,"Montalvo, Lisa",,"San Juan, Puerto Rico",24 September 1972
3443002,"Montani, Francesca",,,
3443027,"Montaña, Javier",,,
3443043,"Monte, Ezio de",,,
3443120,"Montejano, Vicente",,,
3443187,"Montero, Eduardo",,,
3443197,"Montero, José Luis",,,
3443221,"Monterrubio Sánchez, Cristina",,,
3443222,"Monterrubio, Cecilia",,,
3443254,"Montes, Mari Luz",,,
3443273,"Montesinos, María Teresa",,,
3443288,"Monteys, Mercè",,,
3443507,"Montoto, Alejo",,,
3443508,"Montoto, José Luis",,,
3443524,"Montoya, Elena",,,
3443540,"Montoya, Patricia",,,
3443545,"Montoya, Tere",,,
3444285,"Moore, Linda",,,
3444546,"Moore, Tom",,,
3444694,"Mora Marín, Álvaro",,,
3444697,"Mora, Alejandro",,,
3444720,"Mora, Isabel",,,
3444734,"Mora, Marco",,,
3444737,"Mora, Marianella",,,
3444765,"Morace, Fiametta",,,
3444766,"Morace, Fiammetta",,,
3444797,"Moragrega, Jaime",,,
3444798,"Moragrega, Luis",,,
3444803,"Morais, Carlos",,,
3444827,"Moral, David",,,
3444869,"Morales, Carlos A.",,,
3444903,"Morales, Francisco J.",,,
3444914,"Morales, Javier",,,
3444943,"Morales, Luis",,,
3444970,"Morales, Miguel",,,
3445253,"Morch, Patrick",,,
3445257,"Morcillo, Carlos",,,
3445259,"Morcillo, Marisol G.",,,
3445292,"Mordo, Juana",,,
3445328,"Moreau, Agnès",,,
3445351,"Moreau, Martine",,,
3445408,"Moreiras, Esperanza",,,
3445410,"Morejon, Ana Maria",,,
3445470,"Morelli, Rita",,,
3445499,"Moreno Bravo, Eduardo",,,
3445517,"Moreno, Alicia",,,
3445521,"Moreno, Ana",,,
3445529,"Moreno, Angelines",,,
3445537,"Moreno, Benito",,,
3445557,"Moreno, Cristina",,,
3445566,"Moreno, Dolores",,,
3445580,"Moreno, Fe",,,
3445595,"Moreno, Isaac",,,
3445608,"Moreno, José",,,
3445610,"Moreno, José J.",,,
3445614,"Moreno, Juan C.",,,
3445649,"Moreno, María",,,
3445670,"Moreno, Purificación",,,
3445671,"Moreno, Raymond",,,
3445692,"Moreno, Virginia",,,
3445723,"Moreton, Marilene",,,
3445737,"Moretti, Luz",,,
3445784,"Morgado, Jesús",,,
3445793,"Morgan Jr., Boyd",,,
3445972,"Morgan, John",,,
3446651,"Morlaux-Delpit, Josette",,,
3446717,"Moro, Alba",,,
3446831,"Morral, Jordi",,,
3446832,"Morral, Josep",,,
3447030,"Morris, Garry",,,
3447347,"Morrisey, Doreen",,,
3447731,"Morsetti, Pablo",,,
3447745,"Morte, Roser",,,
3447798,"Mortera, Lee",,,
3447957,"Mosachs, Josep",,,
3448316,"Mosquera, Javier",,,
3448514,"Mota, Belén",,,
3448520,"Mota, José Ignacio",,,
3448557,"Motizuki, Masateru",,,
3448979,"Moutaftchieva, Albena",,,
3448996,"Moutot-Dolone, Maria",,,
3449074,"Moxo, Manuel",,,
3449093,"Moya Abarca, Miguel",,,
3449095,"Moya, Adela",,,
3449112,"Moya, Mari Carmen",,,
3449119,"Moyano, Estrella",,,
3449650,"Muhlfriedel, Dick",,,
3449986,"Mulet, Cesc",,,
3450200,"Muller, Carmen",,,
3450845,"Muns, Carlos de",,,
3450913,"Muntz, David",,,
3451149,"Muratet, Elias",,,
3451187,"Murcia, Patricia",,,
3451191,"Murcia, Verónica",,,
3451277,"Murgui, Francisco",,,
3451279,"Muriel, Antonio",,,
3451300,"Murillo, Josep",,,
3451380,"Murphey, Michael S.",,,
3452335,"Murroni, Valeria",,,
3452391,"Murube, Marta",,,
3452394,"Murugarren, Richard",,,
3452560,"Muslera, Eva",,,
3452561,"Muslera, Leandro",,,
3452562,"Muslera, María José",,,
3452621,"Mustafa, Anne Marie",,,
3452829,"Muíña, Cova",,,
3452834,"Muñoz Alonso, Miguel",,,
3452839,"Muñoz Cruz, Enrique",,,
3452855,"Muñoz, Almudena",,,
3452860,"Muñoz, Ane",,,
3452870,"Muñoz, Enrique",,,
3452871,"Muñoz, Eric",,,
3452874,"Muñoz, Fernando",,,
3452882,"Muñoz, José",,,
3452886,"Muñoz, Manuel",,,
3452892,"Muñoz, Miguel",,,
3452898,"Muñoz, Rafael",,,
3453329,"Márquez, Begoña",,,
3453495,"Méndez Zori, Luis",,,
3453496,"Méndez Ávalos, Jorge",,,
3453497,"Méndez, Alberto",,,
3453505,"Méndez, José M.",,,
3453506,"Méndez, José María",,,
3453510,"Méndez, Luis",,,
3453548,"Mínguez, Víctor",,,
3453560,"Móniz, Jordi",,,
3453666,"Mújica, Fernando",,,
3454097,"Nadodzin, Ljiljana",,,
3455525,"Nalda, Roberto",,,
3455680,"Nance, Jonathan",,,
3455994,"Naranjo, Enrique",,,
3456083,"Nardulli, Gianluca",,,25 June 1967
3456222,"Nascimento, Alvaro",,,
3456230,"Nascimento, Paula",,,
3456489,"Natale, Mario",,,1921
3456547,"Nathan, James",,,
3456787,"Nava, Norberto",,,
3456842,"Navarro Merino, Luis",,,
3456856,"Navarro, Angela",,,
3456865,"Navarro, Carme",,,
3456902,"Navarro, José Manuel",,,
3456903,"Navarro, Juan Carlos",,,
3456911,"Navarro, Leo",,,
3456916,"Navarro, Magdalena",,,
3456943,"Navarro, Teodoro",,,
3456973,"Navea, Pepa",,,
3456976,"Naveros, Joan",,,
3457186,"Ndaye, Angele",,,
3457187,"Ndaye, Pape Soudley",,,
3457211,"Ndolt, Pierre",,,
3457213,"Ndoye, Bouya",,,
3457239,"Neal, Bruce",,,
3457349,"Neame, Sally-ann",,,
3457410,"Nebreda, Elena",,,
3457700,"Negredo, Laura",,,
3457863,"Neillis, Angela",,,
3458023,"Nello, Andreu",,,
3458713,"Nerot, Yann",,"Paris, France",19 November 1957
3458964,"Neubert, Heinz",,,
3459687,"Newman, Paul L.",,,
3459742,"Newman, Torre",,,
3460757,"Nicholson, Bruce",,,
3461068,"Nicolas, Pierre-Laurent",,,
3461080,"Nicolau, Cristina",,,
3461587,"Nieto, Francisco",,,
3461602,"Nieto, Mireia",,,
3461606,"Nieto, Patricia",,"Madrid, Spain",18 March 1971
3461649,"Nieves, Isabel",,,
3461723,"Nigro, Vincenzo",,,
3461918,"Nikolic, Biljana",,,
3462590,"Nissani, Etik",,,
3462935,"Noakes, Anya",,,
3463018,"Noble, Libby",,,
3463207,"Noeth, Ursula",,,
3463208,"Noeth, Zelda",,,
3463293,"Nogués, Josep",,,
3463431,"Nolano, Lucia",,,
3463483,"Nolla, Olivier",,,
3463889,"Noreña, Juan",,,
3463911,"Noriega, Gloria",,,
3464091,"Noronha, Marla Isabel",,,
3464103,"Norrekjær, Ghita",,,
3464767,"Novella, Toni",,,
3464769,"Novelli, Armando",,,
3465049,"Noé, Cristina",,,
3465051,"Noémia, Lígia",,,
3465292,"Nunes, Vasco",,,
3465588,"Nuzzolo, Andrea",,,
3465595,"Nuñez, Belkis",,,
3466027,"Núñez, Ernesto",,,
3466028,"Núñez, Esther",,,
3466032,"Núñez, Ignacio",,,
3466039,"Núñez, Michael",,,
3466802,"O'Dell, Denise",,,
3467441,"O'Malley, Louise",,,
3467999,"O'Sullivan, Denis",,,
3468131,"Oakley, Alex",,"Westminster, London, England, UK",12 August 1973
3468271,"Oberbi, Pablo",,,
3468391,"Oblin, Jacqueline",,,
3468423,"Obra, Dolores",,,
3468425,"Obradors, Ana",,,
3468465,"Obstbaum, Leo",,,
3468485,"Ocal, Juan Pablo",,,
3468613,"Ochoa, Crista",,,
3468632,"Ochoa, Tenoch",,,
3468690,"Ocón, Manuela",,,
3468823,"Odevaine, Remo",,,
3469291,"Ogley, Benjamin",,,
3469296,"Ognev, Ilya",,,
3469538,"Ohlandt, Robert",,,
3469804,"Ojea, Juan Vicente",,,
3469814,"Ojeda, Francisco",,,
3470390,"Olaizola, Bibiana",,,
3470408,"Olarrieta, Miguel",,,
3470411,"Olarte, Juan",,,
3470449,"Olbeter, Roland",,,
3470525,"Oldham, Tim",,,
3470554,"Olea, Oihana",,,
3470645,"Oliete, Adolfo",,Spain,1944
3470738,"Olivares, Malena",,,
3470812,"Oliveira, Luís A.",,,
3470932,"Oliver, Margarita",,,
3471141,"Olmedo, Mercedes",,,
3471148,"Olmo, Jesús",,,
3471153,"Olmos, Enric",,,
3471698,"Omeltchenko, Alexis",,,
3471765,"Onaga, Kenchan",,,
3471857,"Ongay, Miren",,,
3471982,"Onofre, Juanjo",,,
3471990,"Onorati, Ennio",,,
3472015,"Onteniente, Paul",,,
3472400,"Orcoz, Serafín",,,
3472499,"Orellana, Nelida",,,
3472602,"Orihuel, Javier",,,
3472642,"Orive, Iñaki",,,
3472801,"Ornaro, Roberto",,,
3472839,"Oro, Ramon",,,
3472888,"Orozco, Alfonso Eduardo",,,
3472893,"Orozco, Claudia",,,
3473077,"Ortega, Carmen",,,
3473110,"Ortega, José Luis",,,
3473137,"Ortega, Paco",,,
3473146,"Ortega, Rocío",,,
3473155,"Ortega, Vicente",,,
3473156,"Ortega, Vincente",,,
3473157,"Ortega, Vivian",,,
3473159,"Ortega, Ángel",,,
3473163,"Ortegón, Alfonso",,,
3473164,"Ortegón, Iván",,,
3473193,"Ortiz de Zárate, Joaquin",,,
3473216,"Ortiz, Asunción",,,
3473240,"Ortiz, Diego",,,
3473305,"Ortiz, Pedro",,,
3473326,"Ortiz, Roser",,,
3473342,"Ortiz, Ángel",,,
3473370,"Orton, David W.",,"Maldon, Essex, Engalnd, UK",16 March 1923
3473418,"Orúe, Santiago",,,
3473443,"Osaka, Concha",,,
3473843,"Osorio, Esteban",,,
3473892,"Ossó, Jordi",,,
3474070,"Osuna, Javier",,,
3474163,"Otal, Pascual",,,
3474192,Otero,,,
3474199,"Otero, Fátima",,,
3474684,"Ovat, Manel",,,
3474730,"Overgaard, Mouns",,"Aalborg, Denmark",13 March 1963
3474822,"Ovrum, Jean",,,
3474911,"Owen, Mark",,,
3475175,"Oyuela, María",,,
3475316,"Ozores, Mariano",,,
3475317,"Ozores, Pelayo",,,
3475456,"Pacart, Audrey",,,
3475555,"Pacheco, Eduarda",,,
3475571,"Pacheco, Marcial",,,
3475846,"Padilla, Irma",,,
3475899,"Padorno, Patricia",,,
3476196,"Pageo, Carmen",,,
3476297,"Pagès, Goretti",,,
3476299,"Pagès, Pep",,,
3476443,"Painter, Chuck",,"California, USA",6 May 1932
3476480,"Paisano, Javier",,,
3476538,"Pajuelo, Diego",,,
3476664,"Palacios, Don",,,
3476669,"Palacios, Ignacio",,,
3476670,"Palacios, Jaime",,,
3476681,"Palacios, Noemi",,"Madrid, Spain",22 July 1976
3476776,"Palau, Alexandra",,,
3476782,"Palau, Sergi",,,
3476793,"Palazuelos, Aitor",,,
3476877,"Palet, Gloria",,,
3477370,"Palmquist, Hanne",,,
3477401,"Palomares, Dani",,"Barcelona, Catalonia, Spain",17 November 1962
3477436,"Palomo, José Luis",,,
3477534,"Paluzzi, Alberto",,,
3477628,"Panadero, José",,,
3477855,"Panero, José",,,
3477859,"Panero, Valentín",,,
3478039,"Panner, James",,,
3478088,"Pans, Salvador",,,
3478113,"Pantano, Giovanni",,,
3478194,"Panuco, Memo",,,
3478228,"Panés, Pilar",,,
3478496,"Paparelia, Cecilia",,,
3478765,"Paracca, Jorge",,,
3478769,"Parada, Adriana",,,
3478847,Paranoia,,,
3478936,"Pardilla, Begoña",,,
3478964,"Pardo, Margarita",,,
3478970,"Pardo, Sara",,,
3478976,"Pardos, Luis",,,
3479048,"Parellada, Nuria",,,
3479092,"Parera, Ferran",,,
3479200,"Paris, Marc",,,
3479797,"Parker, Lisa",,,1967
3480222,"Parmelin, Hélène",,,
3480342,"Parra, Ana",,,
3480347,"Parra, Christian",,,
3480363,"Parra, Julio",,,
3480884,"Pasamontes, Gabriel",,,
3480891,"Pasari, Soledad",,,
3480983,"Pascual, María Dolores",,,
3480994,"Pascual, Raúl",,,
3481013,"Pasek, Anne",,,
3481110,"Pasqual, Clara",,,
3481111,"Pasqual, Mateu",,,
