F9,2008-10-27,263,LateAircraft,9
UA,2008-10-27,264,LateAircraft,10
FL,2008-10-25,266,LateAircraft,29
UA,2008-10-27,266,LateAircraft,113
CO,2008-10-26,266,LateAircraft,14
WN,2008-10-27,268,LateAircraft,72
WN,2008-10-27,268,LateAircraft,65
WN,2008-10-27,268,LateAircraft,70
UA,2008-10-27,268,LateAircraft,6
UA,2008-10-26,269,LateAircraft,31
AA,2008-10-25,269,LateAircraft,180
WN,2008-10-27,270,LateAircraft,70
WN,2008-10-26,271,LateAircraft,25
WN,2008-10-27,271,LateAircraft,1
WN,2008-10-26,273,LateAircraft,6
WN,2008-10-27,273,LateAircraft,36
WN,2008-10-27,273,LateAircraft,56
WN,2008-10-27,273,LateAircraft,19
B6,2008-10-26,273,LateAircraft,58
UA,2008-10-26,274,LateAircraft,22
UA,2008-10-27,275,LateAircraft,21
FL,2008-10-25,276,LateAircraft,15
FL,2008-10-26,276,LateAircraft,29
CO,2008-10-27,277,LateAircraft,32
CO,2008-10-26,277,LateAircraft,17
UA,2008-10-26,278,LateAircraft,45
WN,2008-10-26,281,LateAircraft,22
WN,2008-10-26,284,LateAircraft,20
US,2008-10-27,284,LateAircraft,13
UA,2008-10-26,285,LateAircraft,262
UA,2008-10-27,286,LateAircraft,63
US,2008-10-26,287,LateAircraft,24
WN,2008-10-25,291,LateAircraft,15
WN,2008-10-27,293,LateAircraft,135
WN,2008-10-27,293,LateAircraft,126
B6,2008-10-26,293,LateAircraft,57
UA,2008-10-27,294,LateAircraft,13
FL,2008-10-25,295,LateAircraft,26
B6,2008-10-26,295,LateAircraft,3
FL,2008-10-27,296,LateAircraft,29
WN,2008-10-27,296,LateAircraft,32
WN,2008-10-27,296,LateAircraft,128
WN,2008-10-27,296,LateAircraft,115
CO,2008-10-25,297,LateAircraft,28
AA,2008-10-26,298,LateAircraft,78
NW,2008-10-26,302,LateAircraft,10
WN,2008-10-27,302,LateAircraft,13
UA,2008-10-26,302,LateAircraft,17
AS,2008-10-27,303,LateAircraft,35
WN,2008-10-27,304,LateAircraft,70
FL,2008-10-25,305,LateAircraft,25
AS,2008-10-27,305,LateAircraft,41
FL,2008-10-25,306,LateAircraft,20
WN,2008-10-27,309,LateAircraft,6
WN,2008-10-26,311,LateAircraft,6
UA,2008-10-26,311,LateAircraft,24
UA,2008-10-25,312,LateAircraft,21
WN,2008-10-27,314,LateAircraft,9
AS,2008-10-27,314,LateAircraft,22
WN,2008-10-26,315,LateAircraft,30
WN,2008-10-27,315,LateAircraft,62
WN,2008-10-27,315,LateAircraft,68
FL,2008-10-25,317,LateAircraft,73
UA,2008-10-26,317,LateAircraft,50
UA,2008-10-27,317,LateAircraft,75
AS,2008-10-27,317,LateAircraft,71
B6,2008-10-25,317,LateAircraft,60
FL,2008-10-25,318,LateAircraft,42
AA,2008-10-25,319,LateAircraft,34
CO,2008-10-26,319,LateAircraft,41
WN,2008-10-27,321,LateAircraft,12
WN,2008-10-27,321,LateAircraft,17
UA,2008-10-27,321,LateAircraft,47
UA,2008-10-26,322,LateAircraft,52
HA,2008-10-26,323,LateAircraft,32
NW,2008-10-26,323,LateAircraft,136
CO,2008-10-25,323,LateAircraft,13
HA,2008-10-26,324,LateAircraft,21
AA,2008-10-27,325,LateAircraft,86
WN,2008-10-26,326,LateAircraft,97
UA,2008-10-27,326,LateAircraft,21
FL,2008-10-25,327,LateAircraft,129
FL,2008-10-27,327,LateAircraft,9
UA,2008-10-26,327,LateAircraft,30
FL,2008-10-27,328,LateAircraft,31
WN,2008-10-27,329,LateAircraft,30
UA,2008-10-27,329,LateAircraft,20
UA,2008-10-25,331,LateAircraft,27
WN,2008-10-27,332,LateAircraft,35
WN,2008-10-27,332,LateAircraft,38
UA,2008-10-27,332,LateAircraft,6
FL,2008-10-25,333,LateAircraft,72
WN,2008-10-27,333,LateAircraft,3
AA,2008-10-27,333,LateAircraft,11
HA,2008-10-27,334,LateAircraft,17
WN,2008-10-26,334,LateAircraft,10
UA,2008-10-26,334,LateAircraft,9
UA,2008-10-26,334,LateAircraft,26
UA,2008-10-27,334,LateAircraft,35
HA,2008-10-26,335,LateAircraft,17
HA,2008-10-27,335,LateAircraft,16
WN,2008-10-27,335,LateAircraft,12
FL,2008-10-25,336,LateAircraft,17
WN,2008-10-27,336,LateAircraft,114
WN,2008-10-27,336,LateAircraft,121
UA,2008-10-27,336,LateAircraft,58
AA,2008-10-26,336,LateAircraft,76
AA,2008-10-27,336,LateAircraft,52
AA,2008-10-27,337,LateAircraft,3
AA,2008-10-26,337,LateAircraft,13
AA,2008-10-27,337,LateAircraft,39
FL,2008-10-25,338,LateAircraft,9
B6,2008-10-25,338,LateAircraft,8
